Grupo_edad,Año, Hombre, Mujer
 45-49 años,2004,317,230
,,,
 45-49 años,2005,359,224
,,,
 45-49 años,2006,377,214
,,,
 45-49 años,2007,408,234
,,,
 45-49 años,2008,406,244
,,,
 45-49 años,2009,438,260
,,,
 45-49 años,2010,505,210
,,,
 45-49 años,2011,442,240
,,,
 45-49 años,2012,507,271
,,,
 45-49 años,2013,492,259
,,,
 45-49 años,2014,484,315
,,,
 45-49 años,2015,503,296
,,,
 45-49 años,2016,547,301
,,,
 45-49 años,2017,607,313
,,,
 45-49 años,2018,536,325
,,,
 45-49 años,2019,557,309
,,,
 45-49 años,2020,956,544
,,,
 45-49 años,2021,866,486
,,,
 45-49 años,2022,592,348
,,,
 45-49 años,2023,616,348
,,,
 50-54 años,2000,366,245
,,,
 50-54 años,2001,346,245
,,,
 50-54 años,2002,382,252
,,,
 50-54 años,2003,381,246
,,,
 50-54 años,2004,375,252
,,,
 50-54 años,2005,446,290
,,,
 50-54 años,2006,465,282
,,,
 50-54 años,2007,471,301
,,,
 50-54 años,2008,507,330
,,,
 50-54 años,2009,559,323
,,,
 50-54 años,2010,544,344
,,,
 50-54 años,2011,578,336
,,,
 50-54 años,2012,590,358
,,,
 50-54 años,2013,637,382
,,,
 50-54 años,2014,677,406
,,,
 50-54 años,2015,644,395
,,,
 50-54 años,2016,741,433
,,,
 50-54 años,2017,708,445
,,,
 50-54 años,2018,744,462
,,,
 50-54 años,2019,692,466
,,,
 50-54 años,2020,"1,307",713
,,,
 50-54 años,2021,"1,100",688
,,,
 50-54 años,2022,864,475
,,,
 50-54 años,2023,768,442
,,,
 55-59 años,2000,420,312
,,,
 55-59 años,2001,464,307
,,,
 55-59 años,2002,445,299
,,,
 55-59 años,2003,477,356
,,,
 55-59 años,2004,523,344
,,,
 55-59 años,2005,492,381
,,,
 55-59 años,2006,525,377
,,,
 55-59 años,2007,536,367
,,,
 55-59 años,2008,560,400
,,,
 55-59 años,2009,611,417
,,,
 55-59 años,2010,635,422
,,,
 55-59 años,2011,601,454
,,,
 55-59 años,2012,732,473
,,,
 55-59 años,2013,756,515
,,,
 55-59 años,2014,786,513
,,,
 55-59 años,2015,822,543
,,,
 55-59 años,2016,775,580
,,,
 55-59 años,2017,836,531
,,,
 55-59 años,2018,881,589
,,,
 55-59 años,2019,911,601
,,,
 55-59 años,2020,"1,513",962
,,,
