Grupo_edad,Año, Hombre, Mujer
,,,
 85 años y más,2000,713,724
,,,
 85 años y más,2001,686,720
,,,
 85 años y más,2002,669,799
,,,
 85 años y más,2003,682,765
,,,
 85 años y más,2004,693,761
,,,
 85 años y más,2005,700,759
,,,
 85 años y más,2006,711,805
,,,
 85 años y más,2007,725,858
,,,
 85 años y más,2008,803,891
,,,
 85 años y más,2009,823,867
,,,
 85 años y más,2010,857,"1,045"
,,,
 85 años y más,2011,835,892
,,,
 85 años y más,2012,902,983
,,,
 85 años y más,2013,989,"1,066"
,,,
 85 años y más,2014,954,"1,097"
,,,
 85 años y más,2015,"1,055","1,067"
,,,
 85 años y más,2016,"1,060","1,188"
,,,
 85 años y más,2017,"1,089","1,143"
,,,
 85 años y más,2018,"1,120","1,174"
,,,
 85 años y más,2019,"1,081","1,222"
,,,
 85 años y más,2020,"1,540","1,501"
,,,
 85 años y más,2021,"1,470","1,563"
,,,
 85 años y más,2022,"1,389","1,523"
,,,
 85 años y más,2023,"1,117","1,379"
