Grupo_edad,Año, Hombre, Mujer
,,,
 60-64 años,2015,140,82
,,,
 60-64 años,2016,159,89
,,,
 60-64 años,2017,186,87
,,,
 60-64 años,2018,176,125
,,,
 60-64 años,2019,214,131
,,,
 60-64 años,2020,319,203
,,,
 60-64 años,2021,361,209
,,,
 60-64 años,2022,282,138
,,,
 60-64 años,2023,249,145
,,,
 65-69 años,2000,89,40
,,,
 65-69 años,2001,89,61
,,,
 65-69 años,2002,93,61
,,,
 65-69 años,2003,115,70
,,,
 65-69 años,2004,89,57
,,,
 65-69 años,2005,125,59
,,,
 65-69 años,2006,119,72
,,,
 65-69 años,2007,124,67
,,,
 65-69 años,2008,117,70
,,,
 65-69 años,2009,111,75
,,,
 65-69 años,2010,125,75
,,,
 65-69 años,2011,133,95
,,,
 65-69 años,2012,160,90
,,,
 65-69 años,2013,136,105
,,,
 65-69 años,2014,141,99
,,,
 65-69 años,2015,169,83
,,,
 65-69 años,2016,171,106
,,,
 65-69 años,2017,194,116
,,,
 65-69 años,2018,179,120
,,,
 65-69 años,2019,216,128
,,,
 65-69 años,2020,302,193
,,,
 65-69 años,2021,377,241
,,,
 65-69 años,2022,223,164
,,,
 65-69 años,2023,235,157
,,,
 70-74 años,2000,89,67
,,,
 70-74 años,2001,86,58
,,,
 70-74 años,2002,96,72
,,,
 70-74 años,2003,102,65
,,,
 70-74 años,2004,98,76
,,,
 70-74 años,2005,110,79
,,,
 70-74 años,2006,119,77
,,,
 70-74 años,2007,122,77
,,,
 70-74 años,2008,123,91
,,,
 70-74 años,2009,138,95
,,,
 70-74 años,2010,143,56
,,,
 70-74 años,2011,133,79
,,,
 70-74 años,2012,133,92
,,,
 70-74 años,2013,172,121
,,,
 70-74 años,2014,162,127
,,,
 70-74 años,2015,167,113
,,,
 70-74 años,2016,184,123
,,,
 70-74 años,2017,171,114
,,,
 70-74 años,2018,195,121
,,,
 70-74 años,2019,201,129
,,,
 70-74 años,2020,301,198
,,,
 70-74 años,2021,318,222
,,,
 70-74 años,2022,277,177
,,,
 70-74 años,2023,240,152
,,,
 75-79 años,2000,74,56
,,,
 75-79 años,2001,100,60
,,,
 75-79 años,2002,87,62
,,,
 75-79 años,2003,86,64
,,,
 75-79 años,2004,86,82
,,,
 75-79 años,2005,95,81
,,,
 75-79 años,2006,97,76
,,,
 75-79 años,2007,111,78
,,,
 75-79 años,2008,122,76
,,,
 75-79 años,2009,129,81
,,,
 75-79 años,2010,127,112
,,,
 75-79 años,2011,132,136
,,,
 75-79 años,2012,145,110
,,,
 75-79 años,2013,148,105
,,,
 75-79 años,2014,147,92
,,,
 75-79 años,2015,165,132
,,,
 75-79 años,2016,157,105
,,,
 75-79 años,2017,192,128
,,,
 75-79 años,2018,168,149
,,,
 75-79 años,2019,202,143
,,,
 75-79 años,2020,269,233
,,,
 75-79 años,2021,295,204
,,,
 75-79 años,2022,285,182
,,,
 75-79 años,2023,229,194
,,,
 80-84 años,2000,80,61
,,,
 80-84 años,2001,77,58
,,,
 80-84 años,2002,76,72
,,,
 80-84 años,2003,79,66
,,,
 80-84 años,2004,94,63
,,,
 80-84 años,2005,89,76
,,,
 80-84 años,2006,91,71
,,,
 80-84 años,2007,101,85
,,,
 80-84 años,2008,96,84
,,,
 80-84 años,2009,102,99
,,,
 80-84 años,2010,107,100
,,,
 80-84 años,2011,140,105
,,,
 80-84 años,2012,122,101
,,,
 80-84 años,2013,136,131
,,,
 80-84 años,2014,144,107
,,,
 80-84 años,2015,147,127
,,,
 80-84 años,2016,136,113
,,,
 80-84 años,2017,149,133
,,,
 80-84 años,2018,151,130
,,,
 80-84 años,2019,157,154
,,,
 80-84 años,2020,225,200
,,,
 80-84 años,2021,257,203
,,,
 80-84 años,2022,224,181
,,,
 80-84 años,2023,200,174
,,,
 85 años y más,2000,79,122
,,,
 85 años y más,2001,113,138
,,,
 85 años y más,2002,115,126
,,,
 85 años y más,2003,111,131
,,,
 85 años y más,2004,129,127
,,,
 85 años y más,2005,108,133
,,,
 85 años y más,2006,125,157
,,,
 85 años y más,2007,133,181
,,,
 85 años y más,2008,108,178
,,,
 85 años y más,2009,136,179
,,,
 85 años y más,2010,144,180
,,,
 85 años y más,2011,156,236
,,,
 85 años y más,2012,178,215
,,,
 85 años y más,2013,204,191
,,,
 85 años y más,2014,150,197
,,,
 85 años y más,2015,184,266
,,,
 85 años y más,2016,174,259
,,,
