Grupo_edad,Año, Hombre, Mujer
 70-74 años,2013,412,331
,,,
 70-74 años,2014,411,302
,,,
 70-74 años,2015,455,350
,,,
 70-74 años,2016,502,362
,,,
 70-74 años,2017,528,409
,,,
 70-74 años,2018,493,384
,,,
 70-74 años,2019,528,432
,,,
 70-74 años,2020,837,633
,,,
 70-74 años,2021,"1,014",765
,,,
 70-74 años,2022,744,586
,,,
 70-74 años,2023,674,525
,,,
 75-79 años,2000,263,234
,,,
 75-79 años,2001,260,183
,,,
 75-79 años,2002,303,248
,,,
 75-79 años,2003,285,266
,,,
 75-79 años,2004,265,297
,,,
 75-79 años,2005,306,277
,,,
 75-79 años,2006,342,298
,,,
 75-79 años,2007,296,307
,,,
 75-79 años,2008,391,351
,,,
 75-79 años,2009,364,349
,,,
 75-79 años,2010,371,340
,,,
 75-79 años,2011,330,345
,,,
 75-79 años,2012,428,372
,,,
 75-79 años,2013,433,422
,,,
 75-79 años,2014,448,400
,,,
 75-79 años,2015,418,386
,,,
 75-79 años,2016,483,462
,,,
 75-79 años,2017,460,439
,,,
 75-79 años,2018,503,422
,,,
 75-79 años,2019,513,457
,,,
 75-79 años,2020,772,623
,,,
 75-79 años,2021,915,758
,,,
 75-79 años,2022,717,594
,,,
 75-79 años,2023,639,616
,,,
 80-84 años,2000,190,230
,,,
 80-84 años,2001,221,219
,,,
 80-84 años,2002,248,257
,,,
 80-84 años,2003,269,255
,,,
 80-84 años,2004,295,307
,,,
 80-84 años,2005,298,341
,,,
 80-84 años,2006,334,289
,,,
 80-84 años,2007,329,350
,,,
 80-84 años,2008,357,338
,,,
 80-84 años,2009,348,346
,,,
 80-84 años,2010,387,406
,,,
 80-84 años,2011,356,402
,,,
 80-84 años,2012,437,429
,,,
 80-84 años,2013,444,452
,,,
 80-84 años,2014,434,471
,,,
 80-84 años,2015,474,456
,,,
 80-84 años,2016,453,484
,,,
 80-84 años,2017,503,478
,,,
 80-84 años,2018,496,534
,,,
 80-84 años,2019,534,531
,,,
 80-84 años,2020,735,661
,,,
 80-84 años,2021,799,792
,,,
 80-84 años,2022,695,662
,,,
 80-84 años,2023,590,610
,,,
 85 años y más,2000,367,512
,,,
 85 años y más,2001,375,568
,,,
 85 años y más,2002,409,566
,,,
 85 años y más,2003,421,610
,,,
 85 años y más,2004,412,606
,,,
 85 años y más,2005,411,646
,,,
 85 años y más,2006,420,635
,,,
 85 años y más,2007,456,615
,,,
 85 años y más,2008,546,746
,,,
 85 años y más,2009,541,748
,,,
 85 años y más,2010,636,811
,,,
 85 años y más,2011,566,775
,,,
 85 años y más,2012,581,814
,,,
 85 años y más,2013,697,921
,,,
 85 años y más,2014,697,951
,,,
 85 años y más,2015,732,974
,,,
 85 años y más,2016,759,"1,107"
,,,
 85 años y más,2017,811,"1,145"
,,,
 85 años y más,2018,864,"1,179"
,,,
 85 años y más,2019,817,"1,270"
,,,
 85 años y más,2020,"1,131","1,430"
,,,
 85 años y más,2021,"1,251","1,557"
,,,
 85 años y más,2022,"1,169","1,527"
,,,
 85 años y más,2023,964,"1,423"
