Grupo_edad,Año, Hombre, Mujer
 60-64 años,2002,"1,483","1,144"
,,,
 60-64 años,2003,"1,552","1,231"
,,,
 60-64 años,2004,"1,518","1,319"
,,,
 60-64 años,2005,"1,443","1,300"
,,,
 60-64 años,2006,"1,550","1,210"
,,,
 60-64 años,2007,"1,612","1,258"
,,,
 60-64 años,2008,"1,796","1,371"
,,,
 60-64 años,2009,"1,770","1,357"
,,,
 60-64 años,2010,"1,895","1,454"
,,,
 60-64 años,2011,"1,814","1,423"
,,,
 60-64 años,2012,"2,054","1,566"
,,,
 60-64 años,2013,"2,069","1,624"
,,,
 60-64 años,2014,"2,044","1,665"
,,,
 60-64 años,2015,"2,177","1,826"
,,,
 60-64 años,2016,"2,348","1,830"
,,,
 60-64 años,2017,"2,267","1,789"
,,,
 60-64 años,2018,"2,485","1,871"
,,,
 60-64 años,2019,"2,691","2,063"
,,,
 60-64 años,2020,"4,113","2,927"
,,,
 60-64 años,2021,"3,999","3,199"
,,,
 60-64 años,2022,"2,820","2,177"
,,,
 60-64 años,2023,"2,802","2,245"
,,,
 65-69 años,2000,"1,513","1,313"
,,,
 65-69 años,2001,"1,579","1,285"
,,,
 65-69 años,2002,"1,681","1,324"
,,,
 65-69 años,2003,"1,804","1,430"
,,,
 65-69 años,2004,"1,790","1,493"
,,,
 65-69 años,2005,"1,814","1,545"
,,,
 65-69 años,2006,"1,833","1,510"
,,,
 65-69 años,2007,"1,863","1,595"
,,,
 65-69 años,2008,"1,852","1,595"
,,,
 65-69 años,2009,"2,000","1,753"
,,,
 65-69 años,2010,"2,029","1,780"
,,,
 65-69 años,2011,"2,110","1,742"
,,,
 65-69 años,2012,"2,200","1,773"
,,,
 65-69 años,2013,"2,253","1,871"
,,,
 65-69 años,2014,"2,342","1,923"
,,,
 65-69 años,2015,"2,513","2,082"
,,,
 65-69 años,2016,"2,542","2,242"
,,,
 65-69 años,2017,"2,495","2,123"
,,,
 65-69 años,2018,"2,647","2,213"
,,,
 65-69 años,2019,"2,820","2,403"
,,,
 65-69 años,2020,"4,512","3,384"
,,,
 65-69 años,2021,"4,535","3,683"
,,,
 65-69 años,2022,"3,118","2,620"
,,,
 65-69 años,2023,"3,107","2,683"
,,,
 70-74 años,2000,"1,542","1,474"
,,,
 70-74 años,2001,"1,729","1,555"
,,,
 70-74 años,2002,"1,816","1,528"
,,,
 70-74 años,2003,"1,970","1,739"
,,,
 70-74 años,2004,"2,022","1,741"
,,,
 70-74 años,2005,"1,961","1,787"
,,,
 70-74 años,2006,"1,996","1,771"
,,,
 70-74 años,2007,"2,057","1,817"
,,,
 70-74 años,2008,"2,263","2,089"
,,,
 70-74 años,2009,"2,333","2,008"
,,,
 70-74 años,2010,"2,494","2,206"
,,,
 70-74 años,2011,"2,460","2,049"
,,,
 70-74 años,2012,"2,453","2,100"
,,,
 70-74 años,2013,"2,494","2,134"
,,,
 70-74 años,2014,"2,546","2,231"
,,,
 70-74 años,2015,"2,740","2,340"
,,,
 70-74 años,2016,"2,739","2,398"
,,,
 70-74 años,2017,"2,717","2,397"
,,,
 70-74 años,2018,"2,762","2,510"
,,,
 70-74 años,2019,"3,079","2,648"
,,,
 70-74 años,2020,"4,544","3,543"
,,,
 70-74 años,2021,"4,631","3,881"
,,,
 70-74 años,2022,"3,443","2,958"
,,,
 70-74 años,2023,"3,350","3,029"
,,,
 75-79 años,2000,"1,532","1,393"
,,,
 75-79 años,2001,"1,656","1,439"
,,,
 75-79 años,2002,"1,735","1,511"
,,,
 75-79 años,2003,"1,814","1,643"
,,,
 75-79 años,2004,"1,875","1,704"
,,,
 75-79 años,2005,"1,916","1,822"
,,,
 75-79 años,2006,"2,019","1,982"
,,,
 75-79 años,2007,"2,149","2,177"
,,,
 75-79 años,2008,"2,300","2,175"
,,,
 75-79 años,2009,"2,486","2,310"
,,,
 75-79 años,2010,"2,504","2,492"
,,,
 75-79 años,2011,"2,425","2,363"
,,,
 75-79 años,2012,"2,636","2,497"
,,,
 75-79 años,2013,"2,708","2,690"
,,,
 75-79 años,2014,"2,829","2,649"
,,,
 75-79 años,2015,"3,004","2,855"
,,,
 75-79 años,2016,"2,977","2,783"
,,,
 75-79 años,2017,"2,875","2,776"
,,,
 75-79 años,2018,"3,056","2,816"
,,,
 75-79 años,2019,"3,335","2,956"
,,,
 75-79 años,2020,"4,417","3,733"
,,,
 75-79 años,2021,"4,733","3,915"
,,,
 75-79 años,2022,"3,559","3,276"
,,,
 75-79 años,2023,"3,477","3,248"
,,,
 80-84 años,2000,"1,236","1,220"
,,,
 80-84 años,2001,"1,394","1,405"
,,,
 80-84 años,2002,"1,408","1,444"
,,,
 80-84 años,2003,"1,618","1,677"
,,,
 80-84 años,2004,"1,754","1,816"
,,,
 80-84 años,2005,"1,937","1,915"
,,,
 80-84 años,2006,"1,921","1,859"
,,,
 80-84 años,2007,"1,917","2,010"
,,,
 80-84 años,2008,"2,043","2,175"
,,,
 80-84 años,2009,"2,078","2,152"
,,,
 80-84 años,2010,"2,363","2,426"
,,,
 80-84 años,2011,"2,364","2,532"
,,,
 80-84 años,2012,"2,540","2,706"
,,,
 80-84 años,2013,"2,643","2,858"
,,,
 80-84 años,2014,"2,723","2,873"
,,,
 80-84 años,2015,"2,882","2,955"
,,,
 80-84 años,2016,"2,929","2,966"
,,,
 80-84 años,2017,"2,922","3,051"
,,,
 80-84 años,2018,"3,027","3,077"
,,,
 80-84 años,2019,"3,298","3,369"
,,,
 80-84 años,2020,"4,349","3,858"
,,,
 80-84 años,2021,"4,485","4,272"
,,,
 80-84 años,2022,"3,455","3,639"
,,,
 80-84 años,2023,"3,353","3,589"
,,,
 85 años y más,2000,"2,008","2,497"
,,,
 85 años y más,2001,"2,061","2,687"
,,,
 85 años y más,2002,"2,203","2,770"
,,,
 85 años y más,2003,"2,426","3,041"
,,,
 85 años y más,2004,"2,321","3,018"
,,,
 85 años y más,2005,"2,627","3,242"
,,,
 85 años y más,2006,"2,500","3,172"
,,,
 85 años y más,2007,"2,702","3,604"
,,,
 85 años y más,2008,"2,984","3,592"
,,,
 85 años y más,2009,"3,161","3,806"
,,,
 85 años y más,2010,"3,473","4,338"
,,,
 85 años y más,2011,"3,413","4,158"
,,,
 85 años y más,2012,"3,625","4,379"
,,,
 85 años y más,2013,"3,798","4,659"
,,,
 85 años y más,2014,"3,936","4,821"
,,,
 85 años y más,2015,"4,495","5,355"
,,,
 85 años y más,2016,"4,580","5,482"
,,,
 85 años y más,2017,"4,352","5,431"
,,,
 85 años y más,2018,"4,405","5,757"
,,,
 85 años y más,2019,"4,797","6,195"
,,,
 85 años y más,2020,"5,953","6,783"
,,,
 85 años y más,2021,"6,442","7,469"
,,,
 85 años y más,2022,"5,708","7,377"
,,,
 85 años y más,2023,"5,315","6,975"
