Grupo_edad,Año, Hombre, Mujer
 45-49 años,2012,288,144
,,,
 45-49 años,2013,296,168
,,,
 45-49 años,2014,278,147
,,,
 45-49 años,2015,289,187
,,,
 45-49 años,2016,342,175
,,,
 45-49 años,2017,331,172
,,,
 45-49 años,2018,315,193
,,,
 45-49 años,2019,356,207
,,,
 45-49 años,2020,469,269
,,,
 45-49 años,2021,586,335
,,,
 45-49 años,2022,384,238
,,,
 45-49 años,2023,438,205
,,,
 50-54 años,2000,197,153
,,,
 50-54 años,2001,203,159
,,,
 50-54 años,2002,255,156
,,,
 50-54 años,2003,223,162
,,,
 50-54 años,2004,224,152
,,,
 50-54 años,2005,255,137
,,,
 50-54 años,2006,285,188
,,,
 50-54 años,2007,270,169
,,,
 50-54 años,2008,271,185
,,,
 50-54 años,2009,271,184
,,,
 50-54 años,2010,293,190
,,,
 50-54 años,2011,309,207
,,,
 50-54 años,2012,328,195
,,,
 50-54 años,2013,332,207
,,,
 50-54 años,2014,374,201
,,,
 50-54 años,2015,367,272
,,,
 50-54 años,2016,402,271
,,,
 50-54 años,2017,376,218
,,,
 50-54 años,2018,399,272
,,,
 50-54 años,2019,387,241
,,,
 50-54 años,2020,565,348
,,,
 50-54 años,2021,614,381
,,,
 50-54 años,2022,433,277
,,,
 50-54 años,2023,488,304
,,,
 55-59 años,2000,243,177
,,,
 55-59 años,2001,260,192
,,,
 55-59 años,2002,234,229
,,,
 55-59 años,2003,263,190
,,,
 55-59 años,2004,242,232
,,,
 55-59 años,2005,277,234
,,,
 55-59 años,2006,306,233
,,,
 55-59 años,2007,353,246
,,,
 55-59 años,2008,311,255
,,,
 55-59 años,2009,334,243
,,,
 55-59 años,2010,331,251
,,,
 55-59 años,2011,357,271
,,,
 55-59 años,2012,361,281
,,,
 55-59 años,2013,416,303
,,,
 55-59 años,2014,392,291
,,,
 55-59 años,2015,423,333
,,,
 55-59 años,2016,424,339
,,,
 55-59 años,2017,456,339
,,,
 55-59 años,2018,504,348
,,,
 55-59 años,2019,497,319
,,,
 55-59 años,2020,737,517
,,,
 55-59 años,2021,758,533
,,,
 55-59 años,2022,532,389
,,,
 55-59 años,2023,537,372
,,,
 60-64 años,2000,262,248
,,,
 60-64 años,2001,247,243
,,,
 60-64 años,2002,295,255
,,,
 60-64 años,2003,292,244
,,,
 60-64 años,2004,299,277
,,,
 60-64 años,2005,312,276
,,,
 60-64 años,2006,330,254
,,,
 60-64 años,2007,321,271
,,,
 60-64 años,2008,398,355
,,,
 60-64 años,2009,384,323
,,,
 60-64 años,2010,438,366
,,,
 60-64 años,2011,430,349
,,,
 60-64 años,2012,487,333
,,,
 60-64 años,2013,472,385
,,,
 60-64 años,2014,464,362
,,,
 60-64 años,2015,514,441
,,,
 60-64 años,2016,535,431
,,,
 60-64 años,2017,523,445
,,,
 60-64 años,2018,574,472
,,,
 60-64 años,2019,554,478
,,,
 60-64 años,2020,938,721
,,,
 60-64 años,2021,895,724
,,,
 60-64 años,2022,648,502
,,,
 60-64 años,2023,624,496
,,,
 65-69 años,2000,328,279
,,,
 65-69 años,2001,332,280
,,,
 65-69 años,2002,376,295
,,,
 65-69 años,2003,371,316
,,,
 65-69 años,2004,360,356
,,,
 65-69 años,2005,378,344
,,,
 65-69 años,2006,409,376
,,,
 65-69 años,2007,415,385
,,,
 65-69 años,2008,434,396
,,,
 65-69 años,2009,428,403
,,,
 65-69 años,2010,478,401
,,,
 65-69 años,2011,469,390
,,,
 65-69 años,2012,478,387
,,,
 65-69 años,2013,569,420
,,,
 65-69 años,2014,575,470
,,,
 65-69 años,2015,611,531
,,,
 65-69 años,2016,656,530
,,,
 65-69 años,2017,644,529
,,,
 65-69 años,2018,628,559
,,,
 65-69 años,2019,688,575
,,,
 65-69 años,2020,"1,042",826
,,,
 65-69 años,2021,"1,045",853
,,,
 65-69 años,2022,717,657
,,,
 65-69 años,2023,817,608
,,,
 70-74 años,2000,377,354
,,,
 70-74 años,2001,425,378
,,,
 70-74 años,2002,389,404
,,,
 70-74 años,2003,437,444
,,,
 70-74 años,2004,407,383
,,,
 70-74 años,2005,449,466
,,,
 70-74 años,2006,474,407
,,,
 70-74 años,2007,486,456
,,,
 70-74 años,2008,504,475
,,,
 70-74 años,2009,487,470
,,,
 70-74 años,2010,564,560
,,,
 70-74 años,2011,539,497
,,,
 70-74 años,2012,570,493
,,,
 70-74 años,2013,558,528
,,,
 70-74 años,2014,596,534
,,,
 70-74 años,2015,660,602
,,,
 70-74 años,2016,682,598
,,,
 70-74 años,2017,697,617
,,,
 70-74 años,2018,734,603
,,,
 70-74 años,2019,796,715
,,,
 70-74 años,2020,"1,239","1,000"
,,,
 70-74 años,2021,"1,225","1,005"
,,,
 70-74 años,2022,891,773
,,,
 70-74 años,2023,852,729
,,,
 75-79 años,2000,497,445
,,,
 75-79 años,2001,490,503
,,,
 75-79 años,2002,494,439
,,,
 75-79 años,2003,516,508
,,,
 75-79 años,2004,446,444
,,,
 75-79 años,2005,474,490
,,,
 75-79 años,2006,499,474
,,,
 75-79 años,2007,577,477
,,,
 75-79 años,2008,587,531
,,,
 75-79 años,2009,649,543
,,,
 75-79 años,2010,682,594
,,,
 75-79 años,2011,608,574
,,,
 75-79 años,2012,594,565
,,,
 75-79 años,2013,675,589
,,,
 75-79 años,2014,698,690
,,,
 75-79 años,2015,799,730
,,,
 75-79 años,2016,750,684
,,,
 75-79 años,2017,764,644
,,,
 75-79 años,2018,730,713
,,,
 75-79 años,2019,770,698
,,,
 75-79 años,2020,"1,195",900
,,,
 75-79 años,2021,"1,161",959
,,,
 75-79 años,2022,858,803
