Grupo_edad,Año, Hombre, Mujer
 50-54 años,2008,897,608
,,,
 50-54 años,2009,942,630
,,,
 50-54 años,2010,876,657
,,,
 50-54 años,2011,937,618
,,,
 50-54 años,2012,954,634
,,,
 50-54 años,2013,973,697
,,,
 50-54 años,2014,"1,073",666
,,,
 50-54 años,2015,"1,053",723
,,,
 50-54 años,2016,"1,176",786
,,,
 50-54 años,2017,"1,122",760
,,,
 50-54 años,2018,"1,203",764
,,,
 50-54 años,2019,"1,165",772
,,,
 50-54 años,2020,"2,280","1,362"
,,,
 50-54 años,2021,"2,651","1,576"
,,,
 50-54 años,2022,"1,358",851
,,,
 50-54 años,2023,"1,251",853
,,,
 55-59 años,2000,810,571
,,,
 55-59 años,2001,865,554
,,,
 55-59 años,2002,894,592
,,,
 55-59 años,2003,913,684
,,,
 55-59 años,2004,838,646
,,,
 55-59 años,2005,907,640
,,,
 55-59 años,2006,857,692
,,,
 55-59 años,2007,910,715
,,,
 55-59 años,2008,"1,013",731
,,,
 55-59 años,2009,"1,013",777
,,,
 55-59 años,2010,"1,019",782
,,,
 55-59 años,2011,"1,091",731
,,,
 55-59 años,2012,"1,112",855
,,,
 55-59 años,2013,"1,175",835
,,,
 55-59 años,2014,"1,227",869
,,,
 55-59 años,2015,"1,281",878
,,,
 55-59 años,2016,"1,402",962
,,,
 55-59 años,2017,"1,393","1,080"
,,,
 55-59 años,2018,"1,445","1,006"
,,,
 55-59 años,2019,"1,420","1,052"
,,,
 55-59 años,2020,"2,760","1,772"
,,,
 55-59 años,2021,"3,082","2,076"
,,,
 55-59 años,2022,"1,592","1,228"
,,,
 55-59 años,2023,"1,468","1,154"
,,,
 60-64 años,2000,932,716
,,,
 60-64 años,2001,926,708
,,,
 60-64 años,2002,922,746
,,,
 60-64 años,2003,931,793
,,,
 60-64 años,2004,943,831
,,,
 60-64 años,2005,"1,032",803
,,,
 60-64 años,2006,997,862
,,,
 60-64 años,2007,"1,016",858
,,,
 60-64 años,2008,"1,125",876
,,,
 60-64 años,2009,"1,078",949
,,,
 60-64 años,2010,"1,171",933
,,,
 60-64 años,2011,"1,245","1,000"
,,,
 60-64 años,2012,"1,231","1,023"
,,,
 60-64 años,2013,"1,233","1,039"
,,,
 60-64 años,2014,"1,312","1,117"
,,,
 60-64 años,2015,"1,390","1,079"
,,,
 60-64 años,2016,"1,405","1,200"
,,,
 60-64 años,2017,"1,498","1,232"
,,,
 60-64 años,2018,"1,515","1,329"
,,,
 60-64 años,2019,"1,654","1,282"
,,,
 60-64 años,2020,"3,195","2,138"
,,,
 60-64 años,2021,"3,643","2,736"
,,,
 60-64 años,2022,"1,847","1,508"
,,,
 60-64 años,2023,"1,772","1,521"
,,,
 65-69 años,2000,"1,056",910
,,,
 65-69 años,2001,994,822
,,,
 65-69 años,2002,"1,095",910
,,,
 65-69 años,2003,"1,074",900
,,,
 65-69 años,2004,"1,091",969
,,,
 65-69 años,2005,"1,103",953
,,,
 65-69 años,2006,"1,119",992
,,,
 65-69 años,2007,"1,140","1,006"
,,,
 65-69 años,2008,"1,182","1,030"
,,,
 65-69 años,2009,"1,196","1,051"
,,,
 65-69 años,2010,"1,267","1,083"
,,,
 65-69 años,2011,"1,251","1,161"
,,,
 65-69 años,2012,"1,262","1,164"
,,,
 65-69 años,2013,"1,444","1,191"
,,,
 65-69 años,2014,"1,460","1,230"
,,,
 65-69 años,2015,"1,484","1,346"
,,,
 65-69 años,2016,"1,554","1,353"
,,,
 65-69 años,2017,"1,668","1,413"
,,,
 65-69 años,2018,"1,611","1,396"
,,,
 65-69 años,2019,"1,745","1,474"
,,,
 65-69 años,2020,"3,223","2,361"
,,,
 65-69 años,2021,"3,751","2,897"
,,,
 65-69 años,2022,"2,072","1,714"
,,,
 65-69 años,2023,"1,990","1,662"
,,,
 70-74 años,2000,"1,030",961
,,,
 70-74 años,2001,"1,074","1,118"
,,,
 70-74 años,2002,"1,190","1,080"
,,,
 70-74 años,2003,"1,168","1,159"
,,,
 70-74 años,2004,"1,196","1,200"
,,,
 70-74 años,2005,"1,294","1,243"
,,,
 70-74 años,2006,"1,215","1,151"
,,,
 70-74 años,2007,"1,315","1,276"
,,,
 70-74 años,2008,"1,358","1,297"
,,,
 70-74 años,2009,"1,412","1,301"
,,,
 70-74 años,2010,"1,444","1,302"
,,,
 70-74 años,2011,"1,444","1,331"
,,,
 70-74 años,2012,"1,476","1,329"
,,,
 70-74 años,2013,"1,515","1,420"
,,,
 70-74 años,2014,"1,575","1,413"
,,,
 70-74 años,2015,"1,554","1,478"
,,,
 70-74 años,2016,"1,629","1,542"
,,,
 70-74 años,2017,"1,704","1,554"
,,,
 70-74 años,2018,"1,760","1,512"
,,,
 70-74 años,2019,"1,890","1,690"
,,,
 70-74 años,2020,"3,152","2,471"
,,,
 70-74 años,2021,"3,496","2,869"
,,,
 70-74 años,2022,"2,163","1,955"
,,,
 70-74 años,2023,"2,022","1,819"
,,,
 75-79 años,2000,"1,102","1,058"
,,,
 75-79 años,2001,"1,160","1,065"
,,,
 75-79 años,2002,"1,106","1,134"
,,,
 75-79 años,2003,"1,275","1,158"
,,,
 75-79 años,2004,"1,265","1,239"
,,,
 75-79 años,2005,"1,283","1,352"
,,,
 75-79 años,2006,"1,355","1,396"
,,,
 75-79 años,2007,"1,371","1,386"
,,,
 75-79 años,2008,"1,484","1,478"
,,,
 75-79 años,2009,"1,542","1,594"
,,,
 75-79 años,2010,"1,631","1,666"
,,,
 75-79 años,2011,"1,539","1,522"
,,,
 75-79 años,2012,"1,632","1,613"
,,,
 75-79 años,2013,"1,716","1,703"
,,,
 75-79 años,2014,"1,712","1,744"
,,,
 75-79 años,2015,"1,745","1,761"
,,,
 75-79 años,2016,"1,828","1,807"
,,,
 75-79 años,2017,"1,876","1,794"
,,,
 75-79 años,2018,"1,845","1,915"
,,,
 75-79 años,2019,"1,938","1,845"
,,,
 75-79 años,2020,"2,970","2,604"
,,,
 75-79 años,2021,"3,488","3,072"
,,,
 75-79 años,2022,"2,303","2,204"
,,,
 75-79 años,2023,"2,173","2,116"
,,,
 80-84 años,2000,898,984
,,,
 80-84 años,2001,993,"1,041"
,,,
 80-84 años,2002,"1,125","1,185"
,,,
 80-84 años,2003,"1,192","1,206"
,,,
 80-84 años,2004,"1,273","1,362"
,,,
 80-84 años,2005,"1,278","1,350"
,,,
 80-84 años,2006,"1,262","1,289"
,,,
 80-84 años,2007,"1,293","1,488"
,,,
 80-84 años,2008,"1,419","1,483"
,,,
 80-84 años,2009,"1,406","1,482"
,,,
 80-84 años,2010,"1,489","1,754"
,,,
 80-84 años,2011,"1,590","1,729"
,,,
 80-84 años,2012,"1,630","1,752"
,,,
 80-84 años,2013,"1,757","1,977"
,,,
 80-84 años,2014,"1,800","1,920"
,,,
 80-84 años,2015,"1,867","2,059"
,,,
 80-84 años,2016,"1,855","2,063"
,,,
 80-84 años,2017,"2,006","2,165"
,,,
 80-84 años,2018,"1,892","2,203"
,,,
 80-84 años,2019,"1,923","2,288"
,,,
 80-84 años,2020,"2,677","2,736"
,,,
 80-84 años,2021,"3,162","3,279"
,,,
 80-84 años,2022,"2,297","2,357"
,,,
 80-84 años,2023,"2,088","2,374"
,,,
 85 años y más,2000,"1,769","2,269"
,,,
 85 años y más,2001,"1,628","2,289"
,,,
 85 años y más,2002,"1,643","2,324"
,,,
 85 años y más,2003,"1,723","2,441"
,,,
 85 años y más,2004,"1,811","2,502"
,,,
 85 años y más,2005,"1,893","2,686"
,,,
 85 años y más,2006,"1,958","2,670"
,,,
 85 años y más,2007,"2,002","2,769"
,,,
 85 años y más,2008,"2,175","2,869"
,,,
 85 años y más,2009,"2,260","2,948"
,,,
 85 años y más,2010,"2,401","3,353"
,,,
 85 años y más,2011,"2,434","3,331"
,,,
 85 años y más,2012,"2,528","3,391"
,,,
 85 años y más,2013,"2,731","3,568"
,,,
 85 años y más,2014,"2,859","3,657"
,,,
 85 años y más,2015,"2,849","3,885"
,,,
 85 años y más,2016,"3,036","4,113"
,,,
 85 años y más,2017,"3,138","4,431"
,,,
 85 años y más,2018,"3,199","4,492"
,,,
 85 años y más,2019,"3,282","4,510"
,,,
 85 años y más,2020,"4,214","5,253"
,,,
 85 años y más,2021,"4,897","6,172"
,,,
 85 años y más,2022,"4,020","5,568"
,,,
 85 años y más,2023,"3,343","5,076"
