Grupo_edad,Año, Hombre, Mujer
 55-59 años,2021,"2,289","1,445"
,,,
 55-59 años,2022,"1,747","1,078"
,,,
 55-59 años,2023,"1,673",926
,,,
 60-64 años,2000,748,607
,,,
 60-64 años,2001,761,551
,,,
 60-64 años,2002,847,596
,,,
 60-64 años,2003,829,569
,,,
 60-64 años,2004,865,646
,,,
 60-64 años,2005,"1,004",681
,,,
 60-64 años,2006,875,659
,,,
 60-64 años,2007,923,673
,,,
 60-64 años,2008,922,757
,,,
 60-64 años,2009,"1,045",743
,,,
 60-64 años,2010,"1,076",748
,,,
 60-64 años,2011,"1,022",732
,,,
 60-64 años,2012,"1,053",778
,,,
 60-64 años,2013,"1,148",749
,,,
 60-64 años,2014,"1,130",828
,,,
 60-64 años,2015,"1,195",855
,,,
 60-64 años,2016,"1,295",856
,,,
 60-64 años,2017,"1,372",863
,,,
 60-64 años,2018,"1,428",941
,,,
 60-64 años,2019,"1,547","1,038"
,,,
 60-64 años,2020,"2,685","1,697"
,,,
 60-64 años,2021,"2,544","1,755"
,,,
 60-64 años,2022,"1,992","1,288"
,,,
 60-64 años,2023,"1,910","1,280"
,,,
 65-69 años,2000,828,687
,,,
 65-69 años,2001,856,678
,,,
 65-69 años,2002,945,758
,,,
 65-69 años,2003,952,739
,,,
 65-69 años,2004,947,743
,,,
 65-69 años,2005,"1,121",812
,,,
 65-69 años,2006,"1,029",790
,,,
 65-69 años,2007,"1,165",817
,,,
 65-69 años,2008,"1,137",824
,,,
 65-69 años,2009,"1,239",919
,,,
 65-69 años,2010,"1,256",879
,,,
 65-69 años,2011,"1,246",897
,,,
 65-69 años,2012,"1,210",891
,,,
 65-69 años,2013,"1,191",944
,,,
 65-69 años,2014,"1,330",907
,,,
 65-69 años,2015,"1,361",979
,,,
 65-69 años,2016,"1,459","1,003"
,,,
 65-69 años,2017,"1,482","1,052"
,,,
 65-69 años,2018,"1,443","1,023"
,,,
 65-69 años,2019,"1,556","1,178"
,,,
 65-69 años,2020,"2,631","1,773"
,,,
 65-69 años,2021,"2,661","1,903"
,,,
 65-69 años,2022,"2,025","1,531"
,,,
 65-69 años,2023,"2,010","1,538"
,,,
 70-74 años,2000,896,761
,,,
 70-74 años,2001,923,738
,,,
 70-74 años,2002,994,765
,,,
 70-74 años,2003,994,841
,,,
 70-74 años,2004,"1,046",834
,,,
 70-74 años,2005,"1,086",844
,,,
 70-74 años,2006,"1,138",840
,,,
 70-74 años,2007,"1,172",871
,,,
 70-74 años,2008,"1,219",976
,,,
 70-74 años,2009,"1,343","1,029"
,,,
 70-74 años,2010,"1,466","1,023"
,,,
 70-74 años,2011,"1,334",984
,,,
 70-74 años,2012,"1,334",999
,,,
 70-74 años,2013,"1,396","1,039"
,,,
 70-74 años,2014,"1,418","1,130"
,,,
 70-74 años,2015,"1,466","1,112"
,,,
 70-74 años,2016,"1,520","1,192"
,,,
 70-74 años,2017,"1,502","1,228"
,,,
 70-74 años,2018,"1,587","1,172"
,,,
 70-74 años,2019,"1,712","1,244"
,,,
 70-74 años,2020,"2,703","1,924"
,,,
 70-74 años,2021,"2,809","1,982"
,,,
 70-74 años,2022,"2,185","1,691"
,,,
 70-74 años,2023,"2,068","1,579"
,,,
 75-79 años,2000,902,796
,,,
 75-79 años,2001,921,823
,,,
 75-79 años,2002,980,882
,,,
 75-79 años,2003,982,915
,,,
 75-79 años,2004,962,932
,,,
 75-79 años,2005,"1,080","1,005"
,,,
 75-79 años,2006,"1,041",944
,,,
 75-79 años,2007,"1,112","1,015"
,,,
 75-79 años,2008,"1,187","1,047"
,,,
 75-79 años,2009,"1,216","1,067"
,,,
