Grupo_edad,Año, Hombre, Mujer
 80-84 años,2012,"2,766","3,681"
,,,
 80-84 años,2013,"2,983","3,761"
,,,
 80-84 años,2014,"2,988","4,021"
,,,
 80-84 años,2015,"3,085","3,932"
,,,
 80-84 años,2016,"3,169","3,981"
,,,
 80-84 años,2017,"3,167","3,968"
,,,
 80-84 años,2018,"3,253","3,985"
,,,
 80-84 años,2019,"3,131","3,798"
,,,
 80-84 años,2020,"5,230","5,334"
,,,
 80-84 años,2021,"4,728","5,135"
,,,
 80-84 años,2022,"3,634","4,345"
,,,
 80-84 años,2023,"3,367","4,073"
,,,
 85 años y más,2000,"2,610","4,853"
,,,
 85 años y más,2001,"2,559","4,889"
,,,
 85 años y más,2002,"2,573","5,159"
,,,
 85 años y más,2003,"2,858","5,206"
,,,
 85 años y más,2004,"2,940","5,255"
,,,
 85 años y más,2005,"3,005","5,468"
,,,
 85 años y más,2006,"3,080","5,577"
,,,
 85 años y más,2007,"3,231","5,872"
,,,
 85 años y más,2008,"3,577","5,878"
,,,
 85 años y más,2009,"3,554","6,287"
,,,
 85 años y más,2010,"3,930","6,977"
,,,
 85 años y más,2011,"3,948","6,577"
,,,
 85 años y más,2012,"4,025","6,915"
,,,
 85 años y más,2013,"4,241","7,170"
,,,
 85 años y más,2014,"4,422","7,554"
,,,
 85 años y más,2015,"4,484","7,904"
,,,
 85 años y más,2016,"4,769","8,344"
,,,
 85 años y más,2017,"4,812","8,433"
,,,
 85 años y más,2018,"4,996","8,856"
,,,
 85 años y más,2019,"4,988","8,683"
,,,
 85 años y más,2020,"7,225","10,588"
,,,
 85 años y más,2021,"6,886","10,586"
,,,
 85 años y más,2022,"5,954","10,200"
,,,
 85 años y más,2023,"5,330","9,368"
