Grupo_edad,Año, Hombre, Mujer
,,,
 50-54 años,2019,336,193
,,,
 50-54 años,2020,629,279
,,,
 50-54 años,2021,568,315
,,,
 50-54 años,2022,403,219
,,,
 50-54 años,2023,413,231
,,,
 55-59 años,2000,78,40
,,,
 55-59 años,2001,71,58
,,,
 55-59 años,2002,104,64
,,,
 55-59 años,2003,107,54
,,,
 55-59 años,2004,102,82
,,,
 55-59 años,2005,128,86
,,,
 55-59 años,2006,123,75
,,,
 55-59 años,2007,149,90
,,,
 55-59 años,2008,144,88
,,,
 55-59 años,2009,158,115
,,,
 55-59 años,2010,180,114
,,,
 55-59 años,2011,177,136
,,,
 55-59 años,2012,197,138
,,,
 55-59 años,2013,196,159
,,,
 55-59 años,2014,224,157
,,,
 55-59 años,2015,275,176
,,,
 55-59 años,2016,282,205
,,,
 55-59 años,2017,295,190
,,,
 55-59 años,2018,317,203
,,,
 55-59 años,2019,325,200
,,,
 55-59 años,2020,680,381
,,,
 55-59 años,2021,626,387
,,,
 55-59 años,2022,451,262
,,,
 55-59 años,2023,462,249
,,,
 60-64 años,2000,76,52
,,,
 60-64 años,2001,88,71
,,,
 60-64 años,2002,97,56
,,,
 60-64 años,2003,85,72
,,,
 60-64 años,2004,134,86
,,,
 60-64 años,2005,129,104
,,,
 60-64 años,2006,113,83
,,,
 60-64 años,2007,143,91
,,,
 60-64 años,2008,157,116
,,,
 60-64 años,2009,164,102
,,,
 60-64 años,2010,181,136
,,,
 60-64 años,2011,196,115
,,,
 60-64 años,2012,216,168
,,,
 60-64 años,2013,223,172
,,,
 60-64 años,2014,224,191
,,,
 60-64 años,2015,264,187
,,,
 60-64 años,2016,297,243
,,,
 60-64 años,2017,299,221
,,,
 60-64 años,2018,346,254
,,,
 60-64 años,2019,354,250
,,,
 60-64 años,2020,657,411
,,,
 60-64 años,2021,596,428
,,,
 60-64 años,2022,451,317
,,,
 60-64 años,2023,505,355
,,,
 65-69 años,2000,81,57
,,,
 65-69 años,2001,92,58
,,,
 65-69 años,2002,80,74
,,,
 65-69 años,2003,106,77
,,,
 65-69 años,2004,114,90
,,,
 65-69 años,2005,125,86
,,,
 65-69 años,2006,105,86
,,,
 65-69 años,2007,146,130
,,,
 65-69 años,2008,129,120
,,,
 65-69 años,2009,176,131
,,,
 65-69 años,2010,163,143
,,,
 65-69 años,2011,165,151
,,,
 65-69 años,2012,214,140
,,,
 65-69 años,2013,184,177
,,,
 65-69 años,2014,233,179
,,,
 65-69 años,2015,261,208
,,,
 65-69 años,2016,325,234
,,,
 65-69 años,2017,320,231
,,,
 65-69 años,2018,339,255
,,,
 65-69 años,2019,344,269
,,,
 65-69 años,2020,658,470
,,,
 65-69 años,2021,615,447
