Grupo_edad,Año, Hombre, Mujer
,,,
 55-59 años,2023,264,134
,,,
 60-64 años,2000,168,122
,,,
 60-64 años,2001,161,131
,,,
 60-64 años,2002,163,125
,,,
 60-64 años,2003,196,135
,,,
 60-64 años,2004,178,122
,,,
 60-64 años,2005,192,131
,,,
 60-64 años,2006,192,139
,,,
 60-64 años,2007,191,116
,,,
 60-64 años,2008,197,158
,,,
 60-64 años,2009,239,171
,,,
 60-64 años,2010,233,158
,,,
 60-64 años,2011,204,152
,,,
 60-64 años,2012,223,153
,,,
 60-64 años,2013,241,173
,,,
 60-64 años,2014,245,173
,,,
 60-64 años,2015,264,162
,,,
 60-64 años,2016,260,177
,,,
 60-64 años,2017,285,183
,,,
 60-64 años,2018,275,172
,,,
 60-64 años,2019,304,189
,,,
 60-64 años,2020,412,245
,,,
 60-64 años,2021,483,351
,,,
 60-64 años,2022,320,201
,,,
 60-64 años,2023,289,219
,,,
 65-69 años,2000,209,147
,,,
 65-69 años,2001,206,149
,,,
 65-69 años,2002,241,156
,,,
 65-69 años,2003,204,150
,,,
 65-69 años,2004,209,157
,,,
 65-69 años,2005,245,153
,,,
 65-69 años,2006,226,161
,,,
 65-69 años,2007,249,171
,,,
 65-69 años,2008,260,164
,,,
 65-69 años,2009,255,193
,,,
 65-69 años,2010,280,210
,,,
 65-69 años,2011,279,170
,,,
 65-69 años,2012,264,210
,,,
 65-69 años,2013,287,204
,,,
 65-69 años,2014,300,186
,,,
 65-69 años,2015,308,194
,,,
 65-69 años,2016,310,213
,,,
 65-69 años,2017,294,205
,,,
 65-69 años,2018,286,230
,,,
 65-69 años,2019,327,274
,,,
 65-69 años,2020,533,345
,,,
 65-69 años,2021,605,377
,,,
 65-69 años,2022,385,288
,,,
 65-69 años,2023,378,274
,,,
 70-74 años,2000,214,180
,,,
 70-74 años,2001,210,132
,,,
 70-74 años,2002,232,210
,,,
 70-74 años,2003,262,174
,,,
 70-74 años,2004,282,188
,,,
 70-74 años,2005,264,214
,,,
 70-74 años,2006,265,179
,,,
 70-74 años,2007,281,225
,,,
 70-74 años,2008,308,221
,,,
 70-74 años,2009,315,236
,,,
 70-74 años,2010,309,232
,,,
 70-74 años,2011,330,264
,,,
 70-74 años,2012,308,220
,,,
 70-74 años,2013,362,248
,,,
 70-74 años,2014,310,266
,,,
 70-74 años,2015,359,254
,,,
 70-74 años,2016,362,259
,,,
 70-74 años,2017,382,276
,,,
 70-74 años,2018,394,247
,,,
 70-74 años,2019,406,306
,,,
 70-74 años,2020,566,427
,,,
 70-74 años,2021,692,476
,,,
 70-74 años,2022,466,340
,,,
 70-74 años,2023,435,313
,,,
 75-79 años,2000,245,193
,,,
 75-79 años,2001,242,229
,,,
 75-79 años,2002,267,211
,,,
 75-79 años,2003,247,217
,,,
 75-79 años,2004,259,222
,,,
 75-79 años,2005,274,234
,,,
 75-79 años,2006,278,212
,,,
 75-79 años,2007,317,213
,,,
 75-79 años,2008,374,238
,,,
 75-79 años,2009,353,286
,,,
 75-79 años,2010,362,263
,,,
 75-79 años,2011,320,264
,,,
 75-79 años,2012,385,246
,,,
 75-79 años,2013,374,273
,,,
 75-79 años,2014,360,302
,,,
 75-79 años,2015,397,306
,,,
 75-79 años,2016,456,332
,,,
 75-79 años,2017,446,329
,,,
 75-79 años,2018,371,306
,,,
 75-79 años,2019,429,315
,,,
 75-79 años,2020,566,418
,,,
 75-79 años,2021,702,519
,,,
 75-79 años,2022,501,355
,,,
 75-79 años,2023,444,328
,,,
 80-84 años,2000,221,199
,,,
 80-84 años,2001,229,223
,,,
 80-84 años,2002,275,198
,,,
 80-84 años,2003,247,215
,,,
 80-84 años,2004,248,246
,,,
 80-84 años,2005,275,238
,,,
 80-84 años,2006,278,254
,,,
 80-84 años,2007,278,235
,,,
 80-84 años,2008,301,261
,,,
 80-84 años,2009,339,253
,,,
 80-84 años,2010,341,318
,,,
 80-84 años,2011,357,297
,,,
 80-84 años,2012,343,332
,,,
 80-84 años,2013,376,335
,,,
 80-84 años,2014,384,331
,,,
 80-84 años,2015,394,330
,,,
 80-84 años,2016,394,327
,,,
 80-84 años,2017,406,400
,,,
 80-84 años,2018,403,340
,,,
 80-84 años,2019,431,346
,,,
 80-84 años,2020,662,448
,,,
 80-84 años,2021,690,508
,,,
 80-84 años,2022,479,401
,,,
 80-84 años,2023,445,361
,,,
 85 años y más,2000,355,396
,,,
 85 años y más,2001,381,401
,,,
 85 años y más,2002,384,416
,,,
 85 años y más,2003,384,433
,,,
 85 años y más,2004,380,436
,,,
 85 años y más,2005,461,478
,,,
 85 años y más,2006,426,493
,,,
 85 años y más,2007,510,493
,,,
 85 años y más,2008,477,538
,,,
 85 años y más,2009,493,523
,,,
 85 años y más,2010,513,569
,,,
 85 años y más,2011,548,614
,,,
 85 años y más,2012,537,561
,,,
 85 años y más,2013,546,632
,,,
 85 años y más,2014,603,596
,,,
 85 años y más,2015,651,634
,,,
 85 años y más,2016,620,714
,,,
 85 años y más,2017,698,750
,,,
 85 años y más,2018,596,715
,,,
 85 años y más,2019,696,773
,,,
 85 años y más,2020,766,842
,,,
 85 años y más,2021,955,946
,,,
 85 años y más,2022,833,852
,,,
 85 años y más,2023,683,829
