Grupo_edad,Año, Hombre, Mujer
 45-49 años,2010,309,206
,,,
 45-49 años,2011,329,206
,,,
 45-49 años,2012,328,207
,,,
 45-49 años,2013,329,210
,,,
 45-49 años,2014,332,199
,,,
 45-49 años,2015,331,220
,,,
 45-49 años,2016,357,220
,,,
 45-49 años,2017,399,235
,,,
 45-49 años,2018,379,223
,,,
 45-49 años,2019,410,282
,,,
 45-49 años,2020,688,391
,,,
 45-49 años,2021,841,432
,,,
 45-49 años,2022,444,298
,,,
 45-49 años,2023,478,270
,,,
 50-54 años,2000,302,157
,,,
 50-54 años,2001,308,194
,,,
 50-54 años,2002,323,186
,,,
 50-54 años,2003,342,225
,,,
 50-54 años,2004,365,204
,,,
 50-54 años,2005,365,242
,,,
 50-54 años,2006,368,259
,,,
 50-54 años,2007,376,220
,,,
 50-54 años,2008,430,250
,,,
 50-54 años,2009,422,270
,,,
 50-54 años,2010,412,242
,,,
 50-54 años,2011,409,283
,,,
 50-54 años,2012,421,301
,,,
 50-54 años,2013,404,298
,,,
 50-54 años,2014,445,276
,,,
 50-54 años,2015,453,285
,,,
 50-54 años,2016,483,333
,,,
 50-54 años,2017,540,321
,,,
 50-54 años,2018,451,334
,,,
 50-54 años,2019,510,344
,,,
 50-54 años,2020,877,483
,,,
 50-54 años,2021,"1,005",559
,,,
 50-54 años,2022,543,384
,,,
 50-54 años,2023,534,346
,,,
 55-59 años,2000,340,251
,,,
 55-59 años,2001,380,260
,,,
 55-59 años,2002,408,224
,,,
 55-59 años,2003,397,233
,,,
 55-59 años,2004,405,279
,,,
 55-59 años,2005,421,248
,,,
 55-59 años,2006,409,308
,,,
 55-59 años,2007,481,297
,,,
 55-59 años,2008,477,316
,,,
 55-59 años,2009,500,342
,,,
 55-59 años,2010,509,294
,,,
 55-59 años,2011,476,334
,,,
 55-59 años,2012,454,394
,,,
 55-59 años,2013,522,369
,,,
 55-59 años,2014,601,404
,,,
 55-59 años,2015,539,377
,,,
 55-59 años,2016,639,399
,,,
 55-59 años,2017,619,427
,,,
 55-59 años,2018,613,421
,,,
 55-59 años,2019,616,423
,,,
 55-59 años,2020,"1,086",628
,,,
 55-59 años,2021,"1,148",757
,,,
 55-59 años,2022,710,495
,,,
 55-59 años,2023,638,473
,,,
 60-64 años,2000,380,230
,,,
 60-64 años,2001,421,263
,,,
 60-64 años,2002,444,291
,,,
 60-64 años,2003,453,308
,,,
 60-64 años,2004,466,342
,,,
 60-64 años,2005,478,339
,,,
 60-64 años,2006,454,297
,,,
 60-64 años,2007,501,368
,,,
 60-64 años,2008,526,415
,,,
 60-64 años,2009,584,375
,,,
 60-64 años,2010,497,419
,,,
 60-64 años,2011,526,348
,,,
 60-64 años,2012,560,428
,,,
 60-64 años,2013,580,465
,,,
 60-64 años,2014,568,427
,,,
 60-64 años,2015,639,419
,,,
 60-64 años,2016,747,482
,,,
 60-64 años,2017,666,541
,,,
 60-64 años,2018,738,520
,,,
 60-64 años,2019,753,515
,,,
 60-64 años,2020,"1,291",791
,,,
 60-64 años,2021,"1,390",976
,,,
 60-64 años,2022,815,587
,,,
 60-64 años,2023,725,600
,,,
 65-69 años,2000,438,297
,,,
 65-69 años,2001,426,344
,,,
 65-69 años,2002,501,334
,,,
 65-69 años,2003,485,359
,,,
 65-69 años,2004,498,376
,,,
 65-69 años,2005,461,373
,,,
 65-69 años,2006,562,393
,,,
 65-69 años,2007,549,419
,,,
 65-69 años,2008,536,474
,,,
 65-69 años,2009,580,449
,,,
 65-69 años,2010,634,444
,,,
 65-69 años,2011,655,458
,,,
 65-69 años,2012,639,472
,,,
 65-69 años,2013,641,504
,,,
 65-69 años,2014,629,518
,,,
 65-69 años,2015,652,508
,,,
 65-69 años,2016,722,556
,,,
 65-69 años,2017,724,619
,,,
 65-69 años,2018,756,581
,,,
 65-69 años,2019,775,636
,,,
