Grupo_edad,Año, Hombre, Mujer
 75-79 años,2001,521,440
,,,
 75-79 años,2002,488,472
,,,
 75-79 años,2003,510,508
,,,
 75-79 años,2004,510,491
,,,
 75-79 años,2005,578,533
,,,
 75-79 años,2006,533,520
,,,
 75-79 años,2007,652,604
,,,
 75-79 años,2008,742,711
,,,
 75-79 años,2009,866,814
,,,
 75-79 años,2010,964,869
,,,
 75-79 años,2011,937,827
,,,
 75-79 años,2012,973,917
,,,
 75-79 años,2013,951,891
,,,
 75-79 años,2014,959,872
,,,
 75-79 años,2015,"1,128","1,056"
,,,
 75-79 años,2016,"1,087","1,007"
,,,
 75-79 años,2017,978,937
,,,
 75-79 años,2018,873,832
,,,
 75-79 años,2019,988,921
,,,
 75-79 años,2020,"1,560","1,251"
,,,
 75-79 años,2021,"1,672","1,358"
,,,
 75-79 años,2022,"1,136",910
,,,
 75-79 años,2023,997,862
,,,
 80-84 años,2000,371,353
,,,
 80-84 años,2001,446,408
,,,
 80-84 años,2002,476,430
,,,
 80-84 años,2003,532,467
,,,
 80-84 años,2004,536,494
,,,
 80-84 años,2005,554,534
,,,
 80-84 años,2006,510,488
,,,
 80-84 años,2007,580,562
,,,
 80-84 años,2008,654,627
,,,
 80-84 años,2009,712,695
,,,
 80-84 años,2010,734,784
,,,
 80-84 años,2011,843,836
,,,
 80-84 años,2012,905,889
,,,
 80-84 años,2013,991,953
,,,
 80-84 años,2014,960,989
,,,
 80-84 años,2015,"1,132","1,204"
,,,
 80-84 años,2016,"1,090","1,082"
,,,
 80-84 años,2017,"1,034","1,090"
,,,
 80-84 años,2018,886,958
,,,
 80-84 años,2019,"1,078","1,112"
,,,
 80-84 años,2020,"1,498","1,225"
,,,
 80-84 años,2021,"1,668","1,376"
,,,
 80-84 años,2022,"1,197","1,035"
,,,
 80-84 años,2023,926,943
,,,
 85 años y más,2000,611,723
,,,
 85 años y más,2001,687,781
,,,
 85 años y más,2002,673,777
,,,
 85 años y más,2003,689,859
,,,
 85 años y más,2004,746,811
,,,
 85 años y más,2005,760,858
,,,
 85 años y más,2006,704,866
,,,
 85 años y más,2007,982,"1,016"
,,,
 85 años y más,2008,978,"1,142"
,,,
 85 años y más,2009,"1,141","1,267"
,,,
 85 años y más,2010,"1,273","1,392"
,,,
 85 años y más,2011,"1,312","1,461"
,,,
 85 años y más,2012,"1,357","1,429"
,,,
 85 años y más,2013,"1,399","1,594"
,,,
 85 años y más,2014,"1,303","1,510"
,,,
 85 años y más,2015,"1,738","1,871"
,,,
 85 años y más,2016,"1,627","1,886"
,,,
 85 años y más,2017,"1,532","1,833"
,,,
 85 años y más,2018,"1,412","1,727"
,,,
 85 años y más,2019,"1,747","1,951"
,,,
 85 años y más,2020,"2,125","2,215"
,,,
 85 años y más,2021,"2,443","2,511"
,,,
 85 años y más,2022,"1,928","2,278"
,,,
 85 años y más,2023,"1,570","1,998"
