Grupo_edad,Año, Hombre, Mujer
 75-79 años,2015,"1,365","1,306"
,,,
 75-79 años,2016,"1,313","1,342"
,,,
 75-79 años,2017,"1,276","1,338"
,,,
 75-79 años,2018,"1,306","1,310"
,,,
 75-79 años,2019,"1,407","1,392"
,,,
 75-79 años,2020,"1,947","1,612"
,,,
 75-79 años,2021,"2,334","2,035"
,,,
 75-79 años,2022,"1,622","1,492"
,,,
 75-79 años,2023,"1,441","1,491"
,,,
 80-84 años,2000,715,712
,,,
 80-84 años,2001,708,765
,,,
 80-84 años,2002,818,849
,,,
 80-84 años,2003,856,866
,,,
 80-84 años,2004,940,936
,,,
 80-84 años,2005,984,927
,,,
 80-84 años,2006,956,964
,,,
 80-84 años,2007,939,967
,,,
 80-84 años,2008,"1,110","1,073"
,,,
 80-84 años,2009,"1,061","1,075"
,,,
 80-84 años,2010,"1,157","1,219"
,,,
 80-84 años,2011,"1,243","1,211"
,,,
 80-84 años,2012,"1,234","1,315"
,,,
 80-84 años,2013,"1,266","1,446"
,,,
 80-84 años,2014,"1,379","1,424"
,,,
 80-84 años,2015,"1,466","1,581"
,,,
 80-84 años,2016,"1,486","1,535"
,,,
 80-84 años,2017,"1,519","1,611"
,,,
 80-84 años,2018,"1,525","1,588"
,,,
 80-84 años,2019,"1,600","1,628"
,,,
 80-84 años,2020,"1,933","1,914"
,,,
 80-84 años,2021,"2,411","2,206"
,,,
 80-84 años,2022,"1,800","1,902"
,,,
 80-84 años,2023,"1,519","1,721"
,,,
 85 años y más,2000,"1,181","1,501"
,,,
 85 años y más,2001,"1,166","1,500"
,,,
 85 años y más,2002,"1,271","1,506"
,,,
 85 años y más,2003,"1,307","1,687"
,,,
 85 años y más,2004,"1,262","1,609"
,,,
 85 años y más,2005,"1,449","1,852"
,,,
 85 años y más,2006,"1,444","1,731"
,,,
 85 años y más,2007,"1,538","1,987"
,,,
 85 años y más,2008,"1,582","2,088"
,,,
 85 años y más,2009,"1,725","2,086"
,,,
 85 años y más,2010,"2,034","2,362"
,,,
 85 años y más,2011,"1,945","2,330"
,,,
 85 años y más,2012,"2,077","2,447"
,,,
 85 años y más,2013,"2,248","2,666"
,,,
 85 años y más,2014,"2,275","2,655"
,,,
 85 años y más,2015,"2,494","2,984"
,,,
 85 años y más,2016,"2,623","3,147"
,,,
 85 años y más,2017,"2,571","3,309"
,,,
 85 años y más,2018,"2,619","3,114"
,,,
 85 años y más,2019,"2,692","3,315"
,,,
 85 años y más,2020,"3,226","3,648"
,,,
 85 años y más,2021,"4,171","4,497"
,,,
 85 años y más,2022,"3,423","4,143"
,,,
 85 años y más,2023,"2,877","3,850"
