Grupo_edad,Año, Hombre, Mujer
,,,
 75-79 años,2006,242,237
,,,
 75-79 años,2007,264,231
,,,
 75-79 años,2008,279,255
,,,
 75-79 años,2009,253,263
,,,
 75-79 años,2010,283,299
,,,
 75-79 años,2011,256,267
,,,
 75-79 años,2012,301,259
,,,
 75-79 años,2013,309,274
,,,
 75-79 años,2014,305,281
,,,
 75-79 años,2015,308,273
,,,
 75-79 años,2016,321,289
,,,
 75-79 años,2017,331,313
,,,
 75-79 años,2018,327,307
,,,
 75-79 años,2019,336,290
,,,
 75-79 años,2020,663,493
,,,
 75-79 años,2021,633,494
,,,
 75-79 años,2022,416,376
,,,
 75-79 años,2023,430,373
,,,
 80-84 años,2000,163,161
,,,
 80-84 años,2001,219,220
,,,
 80-84 años,2002,229,243
,,,
 80-84 años,2003,216,194
,,,
 80-84 años,2004,258,223
,,,
 80-84 años,2005,238,225
,,,
 80-84 años,2006,258,268
,,,
 80-84 años,2007,286,273
,,,
 80-84 años,2008,250,250
,,,
 80-84 años,2009,260,271
,,,
 80-84 años,2010,292,291
,,,
 80-84 años,2011,317,297
,,,
 80-84 años,2012,286,298
,,,
 80-84 años,2013,306,326
,,,
 80-84 años,2014,296,324
,,,
 80-84 años,2015,326,307
,,,
 80-84 años,2016,352,363
,,,
 80-84 años,2017,311,355
,,,
 80-84 años,2018,370,344
,,,
 80-84 años,2019,355,370
,,,
 80-84 años,2020,599,564
,,,
 80-84 años,2021,605,547
,,,
 80-84 años,2022,410,435
,,,
 80-84 años,2023,372,395
,,,
 85 años y más,2000,362,427
,,,
 85 años y más,2001,310,418
,,,
 85 años y más,2002,351,404
,,,
 85 años y más,2003,362,445
,,,
 85 años y más,2004,379,482
,,,
 85 años y más,2005,389,523
,,,
 85 años y más,2006,388,483
,,,
 85 años y más,2007,424,542
,,,
 85 años y más,2008,463,553
,,,
 85 años y más,2009,466,628
,,,
 85 años y más,2010,527,594
,,,
 85 años y más,2011,482,625
,,,
 85 años y más,2012,532,620
,,,
 85 años y más,2013,560,651
,,,
 85 años y más,2014,563,686
,,,
 85 años y más,2015,645,708
,,,
 85 años y más,2016,637,753
,,,
 85 años y más,2017,625,782
,,,
 85 años y más,2018,663,799
,,,
 85 años y más,2019,687,863
,,,
 85 años y más,2020,959,"1,073"
,,,
 85 años y más,2021,986,"1,152"
,,,
 85 años y más,2022,774,985
,,,
 85 años y más,2023,678,937
