Grupo_edad,Año, Hombre, Mujer
 40-44 años,2019,163,99
,,,
 40-44 años,2020,216,151
,,,
 40-44 años,2021,244,163
,,,
 40-44 años,2022,206,103
,,,
 40-44 años,2023,182,103
,,,
 45-49 años,2000,136,73
,,,
 45-49 años,2001,129,89
,,,
 45-49 años,2002,158,74
,,,
 45-49 años,2003,153,73
,,,
 45-49 años,2004,130,97
,,,
 45-49 años,2005,177,96
,,,
 45-49 años,2006,190,101
,,,
 45-49 años,2007,174,109
,,,
 45-49 años,2008,225,119
,,,
 45-49 años,2009,270,121
,,,
 45-49 años,2010,210,118
,,,
 45-49 años,2011,239,102
,,,
 45-49 años,2012,214,119
,,,
 45-49 años,2013,215,97
,,,
 45-49 años,2014,215,125
,,,
 45-49 años,2015,226,112
,,,
 45-49 años,2016,205,123
,,,
 45-49 años,2017,249,143
,,,
 45-49 años,2018,255,139
,,,
 45-49 años,2019,232,149
,,,
 45-49 años,2020,337,245
,,,
 45-49 años,2021,381,257
,,,
 45-49 años,2022,267,149
,,,
 45-49 años,2023,226,132
,,,
 50-54 años,2000,170,105
,,,
 50-54 años,2001,166,112
,,,
 50-54 años,2002,179,110
,,,
 50-54 años,2003,161,128
,,,
 50-54 años,2004,177,106
,,,
 50-54 años,2005,211,138
,,,
 50-54 años,2006,240,150
,,,
 50-54 años,2007,203,155
,,,
 50-54 años,2008,230,163
,,,
 50-54 años,2009,272,167
,,,
 50-54 años,2010,264,168
,,,
 50-54 años,2011,239,190
,,,
 50-54 años,2012,248,147
,,,
 50-54 años,2013,282,148
,,,
 50-54 años,2014,272,172
,,,
 50-54 años,2015,223,176
,,,
 50-54 años,2016,270,178
,,,
 50-54 años,2017,279,165
,,,
 50-54 años,2018,272,208
,,,
 50-54 años,2019,290,187
,,,
 50-54 años,2020,468,310
,,,
 50-54 años,2021,436,323
,,,
 50-54 años,2022,332,227
,,,
 50-54 años,2023,318,206
,,,
 55-59 años,2000,195,135
,,,
 55-59 años,2001,195,142
,,,
 55-59 años,2002,220,158
,,,
 55-59 años,2003,238,163
,,,
 55-59 años,2004,216,165
,,,
 55-59 años,2005,251,183
,,,
 55-59 años,2006,232,189
,,,
 55-59 años,2007,276,196
,,,
 55-59 años,2008,276,193
,,,
 55-59 años,2009,301,214
,,,
 55-59 años,2010,274,210
,,,
 55-59 años,2011,313,196
,,,
 55-59 años,2012,263,183
,,,
 55-59 años,2013,338,220
,,,
 55-59 años,2014,297,230
,,,
 55-59 años,2015,318,246
,,,
 55-59 años,2016,329,261
,,,
 55-59 años,2017,301,252
,,,
 55-59 años,2018,330,254
,,,
 55-59 años,2019,433,270
,,,
 55-59 años,2020,586,451
,,,
 55-59 años,2021,583,428
,,,
 55-59 años,2022,440,309
,,,
